"ID","Binomial","Replicate","Excluded_LPR_2022","Citation","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","IPBES_region","IPBES_subregion","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Migratory_fw_fish","Units","Method"
8273,"Gadus_chalcogrammus",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Gadiformes","Gadidae","Gadus","chalcogrammus",NA,"Pallas 1814","Alaska pollock / Walleye pollock","Aleutian Islands","United States","United States","North America",NA,NA,52,-176,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"SSB-MT","Modelled survey data"
8275,"Haliaeetus_albicilla",0,0," Normander, B., G. Levin, et al. (2009). State of biodiversity in the Nordic countries: An assessment of progress towards achieving the target of halting biodiversity loss by 2010. TemaNord. Copenhagen, Norden. 509.","Aves","Accipitriformes","Accipitridae","Haliaeetus","albicilla",NA,"(Linnaeus, 1758)","White-tailed sea-eagle","Northern Sweden","Sweden","Sweden","Europe",NA,NA,68,21.08333,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Breeding pairs","unknown"
8564,"Atrichornis_clamosus",1,0,"Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Atrichornithidae","Atrichornis","clamosus","","(Gould, 1844)","Noisy scrub-bird","Mt Gardner, Australia","Australia","Australia","Oceania","Asia and the Pacific","Oceania",-34.99944,118.18639,0,"Terrestrial","Australasia","Mediterranean forests, woodlands and scrub",NA,NA,NA,NA,NA,0,"Population Index","Unspecified"
8589,"Merluccius_bilinearis",1,0," Col, L. and M. Traver (2006). Silver Hake. Status of Fishery Resources off the Northeastern US for 2006, National Marine Fisheries Service.","Actinopteri","Gadiformes","Merlucciidae","Merluccius","bilinearis",NA,"(Mitchill 1814)","Silver hake / Whiting","Northern stock","United States","United States","North America",NA,NA,42.31667,-67.1,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Biomass index (kg/tow)","Bottom trawl"
8590,"Merluccius_bilinearis",1,0," Col, L. and M. Traver (2006). Silver Hake. Status of Fishery Resources off the Northeastern US for 2006, National Marine Fisheries Service.","Actinopteri","Gadiformes","Merlucciidae","Merluccius","bilinearis",NA,"(Mitchill 1814)","Silver hake / Whiting","Southern stock","United States","United States","North America",NA,NA,38.71667,-73.91667,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Biomass index (kg/tow)","Bottom trawl"
8603,"Lophius_americanus",0,0," Richards, A. (2006). Goosefish. Status of Fishery Resources off the Northeastern US for 2006. R. Mayo, F. Serchuk and E. HOlmes, National Marine Fisheries Service.","Actinopteri","Lophiiformes","Lophiidae","Lophius","americanus",NA,"Valenciennes, 1837","American angler","Gulf of Maine, southern stock","United States","United States","North America",NA,NA,38.71667,-73.91667,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Biomass (kg/tow)","Bottom trawls"
8610,"Urophycis_chuss",0,0," Traver, M. and L. Col (2006). Red Hake. Status of Fishery Resources off the Northeastern US. R. Mayo, F. Serchuk and E. HOlmes, National Marine Fisheries Service.","Actinopteri","Gadiformes","Phycidae","Urophycis","chuss",NA,"(Walbaum 1792)","Red hake","Northern stock: the Gulf of Maine to Northern Georges Bank region","United States","United States","North America",NA,NA,42.91667,-68.7,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Biomass index (stratified mean weight kg/tow)","Otter trawl"
8611,"Urophycis_chuss",0,0," Traver, M. and L. Col (2006). Red Hake. Status of Fishery Resources off the Northeastern US. R. Mayo, F. Serchuk and E. HOlmes, National Marine Fisheries Service.","Actinopteri","Gadiformes","Phycidae","Urophycis","chuss",NA,"(Walbaum 1792)","Red hake","Southern stock: the Southern Georges Bank to Mid-Atlantic Bight region","United States","United States","North America",NA,NA,39.31667,-73.71667,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Biomass index (stratified mean weight kg/tow)","Otter trawl"
10096,"Panthera_leo",0,0,"Burton, A. C., E. B. Buedi, C. Balangtaa, D. G. Kpelle, M. K. Sam and J. S. Brashares (2010). ""The decline of lions in Ghana’s Mole National Park."" African Journal of Ecology 49(1): 122-126.","Mammalia","Carnivora","Felidae","Panthera","leo","","Linnaeus, 1758","African lion / Asiatic lion","Mole National Park, Northern Ghana","Ghana","Ghana","Africa","Africa","West Africa",9.63333,-1.81667,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands",NA,NA,NA,NA,NA,0,"Sightings per 100 patrols","Ground patrol sitings"
10190,"Aptenodytes_forsteri",0,0," Jenouvrier, S., H. Caswell, et al. (2010). ""Mating Behavior, Population Growth, and the Operational Sex Ratio: A Periodic Two-Sex Model Approach."" The American Naturalist 175(6): 739-752.","Aves","Sphenisciformes","Spheniscidae","Aptenodytes","forsteri","","Gray, 1844","Emperor penguin","Pointe Geologie, Adelie Land, Antarctica","Antarctica","Antarctica","Antarctic",NA,NA,-66.66667,140.01667,1,"Marine",NA,NA,NA,NA,"South temperate and Antarctic","Southern Ocean","Unknown",0,"breeding pairs","Annual ground surveys"
10392,"Ovibos_moschatus",0,0,"Asbjørnsen, E. J., B.-E. Sæther, et al. (2005). ""Predicting the growth of a small introduced muskox population using population prediction intervals."" Journal of Animal Ecology 74(4): 612-618.| Rangbru, B. (2010). Moskus på Dovrefjell - Informasjonsskriv 2010. Trondheim, Fylkesmannen i Sør-Trøndelag.","Mammalia","Artiodactyla","Bovidae","Ovibos","moschatus","","(Zimmermann, 1780)","Musk ox","Dovre Mountains, Central Norway","Norway","Norway","Europe","Europe and Central Asia","Central and Western Europe",62.03333,9.05,1,"Terrestrial","Palearctic","Tundra",NA,NA,NA,NA,NA,0,"Number of individuals","Census via 'transect'"
10478,"Bubo_bubo",0,0," Augst, U. (2003). ""Reproduktion und Bestandsentwicklung des Uhus Bubo bubo im Elbsandsteingebirge."" Vogelwelt 124: 229-239.","Aves","Strigiformes","Strigidae","Bubo","bubo",NA,"(Linnaeus, 1758)","Eurasian eagle-owl","Saxonian Elbsandsteingebirge, Sachsen-Anhalt, Germany","Germany","Germany","Europe","Europe and Central Asia","Central and Western Europe",50.92,14.31,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of occupied territories","Direct counts"
10671,"Bubo_bubo",0,0," Suchý, O. (2001). ""Vývoj populace výra velkého (Bubo bubo) v Jeseníkách v letech 1955-2000."" Buteo 12.","Aves","Strigiformes","Strigidae","Bubo","bubo","","(Linnaeus, 1758)","Eurasian eagle-owl","Jesen?íky Mountains, Czech Republic","Czechia","Czechia","Europe","Europe and Central Asia","Central and Western Europe",50.10889,17.19417,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of pairs","Unknown"
10734,"Bison_bonasus",0,0,"Dackiewicz, J. (2009). ""80 lat restytucji ?ubrów w Puszczy Bia?owieskiej."" European Bison Conservation Newsletter 2: 123-128.","Mammalia","Artiodactyla","Bovidae","Bison","bonasus","","(Linnaeus, 1758)","European bison","Polish part of Bia?Úowie??a National Park, Poland","Poland","Poland","Europe","Europe and Central Asia","Central and Western Europe",52.66667,23.83333,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Numebr of individuals","Direct counts at"
10775,"Ciconia_ciconia",1,0," Kestenholz, M., O. Biber, et al. (2010). Aktionsplan Weissstorch Schweiz. Artenförderung Vögel Schweiz. Bern, Sempach, Zürich, Kleindietwil, Bundesamt für Umwelt, Bern, Schweizerische Vogelwarte, Schweizer Vogelschutz SVS/BirdLife Schweiz, Storch Schweiz.","Aves","Ciconiiformes","Ciconiidae","Ciconia","ciconia",NA,"(Linnaeus, 1758)","White stork","Switzerland (population occurs in the northern part)","Switzerland","Switzerland","Europe","Europe and Central Asia","Central and Western Europe",47.35222,8.12306,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of breeding pairs","Direct counts"
10967,"Xiphias_gladius",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Istiophoriformes","Xiphiidae","Xiphias","gladius",NA,"Linnaeus 1758","Swordfish","North Pacific","International Waters","International Waters, Japan, United States, Mexico","International Waters",NA,NA,25.81667,-174.71667,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","North Pacific Ocean","Unknown",0,"TB-MT","Longline fishing"
11096,"Gadus_morhua",0,0," Mayo, R. and L. O'Brien (2006). Atlantic cod. Status of Fishery Resources off the Northeastern US NEFSC ","Actinopteri","Gadiformes","Gadidae","Gadus","morhua",NA,"Linnaeus 1758","Atlantic cod / Cod","Georges Bank (5Z)","United States","United States","North America",NA,NA,41,-67,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Mean weight per tow (kg)","Autumn RV bottom trawl survey"
11147,"Alces_alces",0,0," Minoranskiy, V. A., V. V. Sidelnikov, et al. (2009). ""History and status of moose in the Rostov region, Russia."" Alces 45: 21-24.","Mammalia","Artiodactyla","Cervidae","Alces","alces","","Linnaeus, 1758","Elk / moose","Rostov-Oblast (Rostov District)","Russian Federation","Russian Federation","Asia","Europe and Central Asia","Eastern Europe",47.88806,41.08278,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Count of individuals","Unknown"
11154,"Rupicapra_rupicapra",0,0," Filli, F. (2008). 100 Jahre unter Schutz: Die Gämse im Schweizerischen Nationalpark. Das   Gamswild in Bedrängnis? –  Ökologie, Sörfaktoren, Jag Managment. Donnerstag.","Mammalia","Artiodactyla","Bovidae","Rupicapra","rupicapra",NA,"Bolkay, 1925","Tatra chamois / Alpine chamois","Schweizer Nationalpark","Switzerland","Switzerland","Europe","Europe and Central Asia","Central and Western Europe",46.66667,10.2,1,"Terrestrial","Palearctic","Temperate coniferous forests",NA,NA,NA,NA,NA,0,"Individuals (kids excluded)","Census based on visual searching"
11162,"Branta_leucopsis",0,0," Crabtree, B., L. Humphreys, et al. (2010). 2010 Review of Goose Management Policy in Scotland, BTO Scotland and the Scottish Government: 303.","Aves","Anseriformes","Anatidae","Branta","leucopsis","","(Bechstein, 1803)","Barnacle goose","Solway Firth, UK (Svalbard population)","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",55.75,-3.66667,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Individuals","estimate using weekly/fornightly counts on the solway by the WWT"
11167,"Cervus_elaphus",0,0," Apollonio, M., R. Andersen, et al., Eds. (2010). European Ungulates and their Managment in the 21st Century, Cambridge University Press.","Mammalia","Artiodactyla","Cervidae","Cervus","elaphus",NA,"Wagner, 1844","Red deer / Elk","Slovakia","Slovakia","Slovakia","Europe","Europe and Central Asia","Central and Western Europe",48.66667,19.5,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Individuals","Counting is a requirement and ocurs on two consecutaive days n early march by the responsible gamekeepers/hunters using transects. Sightings are recorded"
11169,"Cervus_elaphus",0,0," Apollonio, M., R. Andersen, et al., Eds. (2010). European Ungulates and their Managment in the 21st Century, Cambridge University Press.","Mammalia","Artiodactyla","Cervidae","Cervus","elaphus",NA,"Wagner, 1844","Red deer / Elk","Hungary","Hungary","Hungary","Europe","Europe and Central Asia","Central and Western Europe",47,20,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Spring population size in individuals","Counts made in spring through different methods (see notes)"
11184,"Thalasseus_sandvicensis",0,0," Rudenko, A. G. (1996). ""Present status of gulls and terns nesting in the Black Sea Biosphere Reserve."" Colonial Waterbirds 19: 41-45.","Aves","Charadriiformes","Laridae","Thalasseus","sandvicensis","sandvicensis","(Latham, 1787)","Sandwich tern","Black Sea Biosphere Reserve, Southern Ukraine","Ukraine","Ukraine","Asia",NA,NA,46.37528,31.82972,1,"Marine",NA,NA,NA,NA,"Atlantic north temperate","Mediterranean Sea and Black Sea","Unknown",0,"Number of nests","Visual census counts made by 10-15 persons, of numbers within breeding colonies"
11186,"Thalasseus_sandvicensis",0,0," Garthe, S. and B.-O. Flore (2007). ""Population trend over 100 years and conservation needs of breeding sandwich terns (Sterna sandvicensis) on the German North Sea coast."" Journal of Ornithology 148(2): 215-227.","Aves","Charadriiformes","Laridae","Thalasseus","sandvicensis","sandvicensis","(Latham, 1787)","Sandwich tern","German north sea coast","Germany","Germany","Europe",NA,NA,54,8,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Breeding numbers","Visual counts of breeding numbers but by different methosd/sources (see notes)"
11188,"Thalasseus_sandvicensis",0,0," Stienen, E. W. M. (2006). Living with gulls: trading off food and predation in the Sandwich Tern Sterna sandvicensis, Rijksuniversiteit Groningen.","Aves","Charadriiformes","Laridae","Thalasseus","sandvicensis","sandvicensis","(Latham, 1787)","Sandwich tern","Netherlands and Belgium","Netherlands","Netherlands, Belgium","Europe",NA,NA,52.5,5.75,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Breeding pairs","Annual visual counts of breeding colonys"
11202,"Platycephalus_richardsoni",0,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Perciformes","Platycephalidae","Platycephalus","richardsoni",NA,"Castelnau 1872","Tiger flathead","South-eastern Australian continental shelf","Australia","Australia","Oceania",NA,NA,-34.90028,151.01472,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","South Pacific Ocean","Unknown",0,"SSB-MT","Historical trawler data"
11206,"Nemadactylus_macropterus",0,0,"RAM Legacy RAM Legacy Stock Assessment Data Base version 3.0.","Actinopteri","Centrarchiformes","Latridae","Nemadactylus","macropterus",NA,"(Forster 1801)","Tarakihi","South-eastern Australian continental shelf","Australia","Australia","Oceania",NA,NA,-34.90028,151.01472,0,"Marine",NA,NA,NA,NA,"Tropical and subtropical Indo-Pacific","South Pacific Ocean","Unknown",0,"Catch weight per haul index","Historical trawler data"
11349,"Falco_peregrinus",0,0," Monneret, R.-J. (2008). ""Évolution et situation de la population de faucon pèlerin Falco peregrinus de la chaîne jurassienne de 1964 à 2007."" Alauda 76(1): 1-10.","Aves","Falconiformes","Falconidae","Falco","peregrinus","","Tunstall, 1771","Peregrine falcon","Jura Mountains","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.43333,5.93333,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Breeding pairs","Direct counts while visiting suitable sites"
11473,"Capreolus_capreolus",0,0,"Apollonio, M., R. Andersen, et al., Eds. (2010). European Ungulates and their Managment in the 21st Century, Cambridge University Press.","Mammalia","Artiodactyla","Cervidae","Capreolus","capreolus","","Linnaeus, 1758","European roe deer","Hungary","Hungary","Hungary","Europe","Europe and Central Asia","Central and Western Europe",47,20,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Spring population size","Unknown"
11474,"Sus_scrofa",0,0,"Apollonio, M., R. Andersen, et al., Eds. (2010). European Ungulates and their Managment in the 21st Century, Cambridge University Press.","Mammalia","Artiodactyla","Suidae","Sus","scrofa","","Linnaeus, 1758","Wild boar / Wild pig","Hungary","Hungary","Hungary","Europe","Europe and Central Asia","Central and Western Europe",47,20,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Spring population size ","Unknown"
12009,"Limosa_haemastica",1,0,"Harrington, B. A., B. Nikula, et al. (2012). ""Occurrence and changing numbers of Hudsonian Godwits during southward migration in the eastern United States."" Wader Study Group Bulletin 119(1): 52-55.","Aves","Charadriiformes","Scolopacidae","Limosa","haemastica","","(Linnaeus, 1758)","Hudsonian godwit","Newburyport region, Massachusetts","United States","United States","North America","Americas","North America",42.8125,-70.877222,0,"Terrestrial","Nearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Maximum number of individuals","Maximum number of godwits during southward migration obtained from a variety of published and unpublished sources, including the International Shorebird Survey."
12010,"Limosa_haemastica",1,0,"Harrington, B. A., B. Nikula, et al. (2012). ""Occurrence and changing numbers of Hudsonian Godwits during southward migration in the eastern United States."" Wader Study Group Bulletin 119(1): 52-55.","Aves","Charadriiformes","Scolopacidae","Limosa","haemastica","","(Linnaeus, 1758)","Hudsonian godwit","Chatham region, Massachusetts","United States","United States","North America","Americas","North America",41.681944,-69.959722,0,"Terrestrial","Nearctic","Temperate coniferous forests",NA,NA,NA,NA,NA,0,"Maximum number of individuals","Maximum number of godwits during southward migration obtained from a variety of published and unpublished sources, including the International Shorebird Survey."
12065,"Eudromias_morinellus",0,0,"Busche, G. (2007). ""Zum Vorkommen des Mornellregenpfeifers Charadrius morinellus in Schleswig-Holstein und Deutschland 1960-2000 während der Wanderungen zwischen Brut- und Überwinterungsgebieten."" Corax 20: 263-270.","Aves","Charadriiformes","Charadriidae","Eudromias","morinellus","","(Linnaeus, 1758)","Eurasian dotterel","Schleswig-Holstein","Germany","Germany","Europe","Europe and Central Asia","Central and Western Europe",54,10.5,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Annual total individuals","Unknown"
12074,"Anser_fabalis",0,0,"Mitchell, C., K. Colhoun, et al. (2010). Trends in goose numbers wintering in Britain & Ireland, 1995 to 2008. Expanding Goose Populations and their Management. S. Svensson. Höllviken, Sweden, Ornis Svecica. 20: 128-143.","Aves","Anseriformes","Anatidae","Anser","fabalis","","(Latham, 1787)","Bean goose","Britain, Ireland","United Kingdom","United Kingdom, Ireland","Europe","Europe and Central Asia","Central and Western Europe",53.666667,-5,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of individuals","National count data of wintering flocks based on the number of individuals entering or leaving roosts to feed. Some data are from the Wetland Bird Survey (WeBS) in areas the national survey does not include."
12088,"Catharacta_skua",1,0,"Jones, T., C. Smith, et al. (2008). ""Breeding performance and diet of Great Skuas Stercorarius skua and Parasitic Jaegers (Arctic Skuas) S. parasiticus on the west coast of Scotland."" Bird Study 55: 257-266.|Smith, C., V. Culshaw, et al. (2010). Handa Island Skua Project Annual Report 2010. Unpublished report to SWT, SNH, JNCC, SOC and The Seabird Group.","Aves","Charadriiformes","Stercorariidae","Catharacta","skua","","(Br??nnich, 1764)","Great skua","Handa Island, Scotland","United Kingdom","United Kingdom","Europe",NA,NA,58.380119,-5.18918,1,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Number of apparently occupied territories","Direct counts of nests and apparently occupied territories"
12221,"Cygnus_columbianus",1,0,"Ad Hoc Eastern Population Tundra Swan Committee (2007). A management plan for the Eastern population of Tundra swans: 57.","Aves","Anseriformes","Anatidae","Cygnus","columbianus","","(Ord, 1815)","Tundra swan","Eastern population wintering along the Atlantic and Mississippi flyway","United States","United States","North America","Americas","North America",38.536619,-76.554165,0,"Freshwater",NA,NA,"Nearctic","Temperate coastal rivers",NA,NA,NA,0,"Number of individuals","Midwinter waterfowl survey"
12295,"Anser_brachyrhynchus",0,0,"Kuijken, E., C. Verscheure, et al. (2006). Long-term trends in numbers and distribution of wintering geese in the Oostkustpolders, Flanders (Belgium). Waterbirds around the world. G. C. Boere, C. A. Galbraith and D. A. Stroud. Edinburgh, UK, The Stationery Office: 960pp.","Aves","Anseriformes","Anatidae","Anser","brachyrhynchus","","Baillon, 1834","Pink-footed goose","Oostkustpolders, Flanders","Belgium","Belgium","Europe","Europe and Central Asia","Central and Western Europe",51.266574,3.117625,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Maximum number of individuals in winter","Direct counts of wintering geese"
12304,"Anser_albifrons",0,0,"Kuijken, E., C. Verscheure, et al. (2006). Long-term trends in numbers and distribution of wintering geese in the Oostkustpolders, Flanders (Belgium). Waterbirds around the world. G. C. Boere, C. A. Galbraith and D. A. Stroud. Edinburgh, UK, The Stationery Office: 960pp.Edinburgh, UK, The Stationery Office: 960pp.","Aves","Anseriformes","Anatidae","Anser","albifrons","","(Scopoli, 1769)","Greater white-fronted goose","Oostkustpolders, Flanders","Belgium","Belgium","Europe","Europe and Central Asia","Central and Western Europe",51.266574,3.117625,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Maximum number of individuals in winter","Direct counts of wintering geese"
12308,"Anser_brachyrhynchus",0,0,"Mitchell, C., K. Colhoun, et al. (2010). Trends in goose numbers wintering in Britain & Ireland, 1995 to 2008. Expanding Goose Populations and their Management. S. Svensson. Höllviken, Sweden, Ornis Svecica. 20: 128-143.","Aves","Anseriformes","Anatidae","Anser","brachyrhynchus","","Baillon, 1834","Pink-footed goose","Britain, Ireland","United Kingdom","United Kingdom, Ireland","Europe","Europe and Central Asia","Central and Western Europe",53.666667,-5,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of individuals","National count data of wintering flocks based on the number of individuals entering or leaving roosts to feed. Some data are from the Wetland Bird Survey (WeBS) in areas the national survey does not include."
12357,"Anser_albifrons",0,0,"Mitchell, C., K. Colhoun, et al. (2010). Trends in goose numbers wintering in Britain & Ireland, 1995 to 2008. Expanding Goose Populations and their Management. S. Svensson. Höllviken, Sweden, Ornis Svecica. 20: 128-143.","Aves","Anseriformes","Anatidae","Anser","albifrons","","(Scopoli, 1769)","Greater white-fronted goose","Britain, Ireland","United Kingdom","United Kingdom, Ireland","Europe","Europe and Central Asia","Central and Western Europe",53.666667,-5,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of individuals","National count data of wintering flocks based on the number of individuals entering or leaving roosts to feed. Some data are from the Wetland Bird Survey (WeBS) in areas the national survey does not include."
12379,"Anser_albifrons",1,0,"Canadian Wildlife Service Waterfowl Committee (2013). Population status of migratory game birds in Canada: November 2013. CWS Migratory Birds Regulatory Report Number 40.","Aves","Anseriformes","Anatidae","Anser","albifrons","","(Scopoli, 1769)","Greater white-fronted goose","Wintering population of the Central and Mississippi flyways (Gulf of Mexico)","United States","United States","North America","Americas","North America",28.990724,-95.731616,0,"Terrestrial","Nearctic","Tropical and subtropical grasslands, savannas and shrublands",NA,NA,NA,NA,NA,0,"Number of individuals","Midwinter counts"
12550,"Branta_bernicla",1,0,"Canadian Wildlife Service Waterfowl Committee (2013). Population status of migratory game birds in Canada: November 2013. CWS Migratory Birds Regulatory Report Number 40.","Aves","Anseriformes","Anatidae","Branta","bernicla","hrota","(Linnaeus, 1758)","Brent goose","Atlantic flyway population wintering along the US coast from Massachusetts to North Carolina","United States","United States","North America","Americas","North America",39.407679,-75.348421,0,"Terrestrial","Nearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Estimated number of individuals","Direct counts in winter"
12551,"Anser_caerulescens",1,0,"Canadian Wildlife Service Waterfowl Committee (2013). Population status of migratory game birds in Canada: November 2013. CWS Migratory Birds Regulatory Report Number 40.","Aves","Anseriformes","Anatidae","Anser","caerulescens","","(Linnaeus, 1758)","Snow goose","St. Lawrence River Valley spring staging area, Qu?«bec","Canada","Canada","North America","Americas","North America",47.931066,-73.148804,0,"Terrestrial","Nearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Estimated number of individuals","Annual aerial surveys from Lac Champlain to Lac St-Jean and from eastern Ontario to the Chaleur Bay. Five aircraft are used simultaneously to ensure complete coverage during a one-day survey."
12568,"Anser_caerulescens",1,0,"Alisauskas, R. T. (1998). ""Winter range expansion and relationships between landscape and morphometrics of midcontinent lesser snow geese."" The Auk 115(4): 851-862.","Aves","Anseriformes","Anatidae","Anser","caerulescens","","(Linnaeus, 1758)","Snow goose","Central and South US (Texas, Oklahoma, Kansas, Nebraska, Iowa, Missouri, Arkansas, and Louisiana)","United States","United States","North America","Americas","North America",38.02,-94.115556,0,"Terrestrial","Nearctic","Temperate grasslands, savannas and shrublands",NA,NA,NA,NA,NA,0,"Midwinter index (millions)","Concurrent counts in Texas, Oklahoma, Kansas, Nebraska, Iowa, Missouri, Arkansas and Louisiana during December or January. Population data compiled from Dzubin et al. (1975), Boyd et al. (1982), and the U.S. Fish and Wildlife Service (Waterfowl Population Status 1995 unpubl. data)."
12581,"Branta_bernicla",0,0,"Mitchell, C., K. Colhoun, et al. (2010). Trends in goose numbers wintering in Britain & Ireland, 1995 to 2008. Expanding Goose Populations and their Management. S. Svensson. Höllviken, Sweden, Ornis Svecica. 20: 128-143.","Aves","Anseriformes","Anatidae","Branta","bernicla","hrota","(Linnaeus, 1758)","Brent goose","Britain, Ireland (Light-bellied brent goose, Svalbard population)","United Kingdom","United Kingdom, Ireland","Europe","Europe and Central Asia","Central and Western Europe",53.666667,-5,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of individuals","National count data of wintering flocks based on the number of individuals entering or leaving roosts to feed. Some data are from the Wetland Bird Survey (WeBS) in areas the national survey does not include."
12582,"Branta_bernicla",0,0,"Mitchell, C., K. Colhoun, et al. (2010). Trends in goose numbers wintering in Britain & Ireland, 1995 to 2008. Expanding Goose Populations and their Management. S. Svensson. Höllviken, Sweden, Ornis Svecica. 20: 128-143.","Aves","Anseriformes","Anatidae","Branta","bernicla","hrota","(Linnaeus, 1758)","Brent goose","Britain, Ireland (Light-bellied brent goose, East Canadian High Arctic population) ","United Kingdom","United Kingdom, Ireland","Europe","Europe and Central Asia","Central and Western Europe",53.666667,-5,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of individuals","National count data of wintering flocks based on the number of individuals entering or leaving roosts to feed. Some data are from the Wetland Bird Survey (WeBS) in areas the national survey does not include."
12650,"Clangula_hyemalis",0,0,"Nilsson, L. (2012). ""Distribution and numbers of wintering sea ducks in Swedish offshore waters."" Ornis Svecica 22: 39-59.","Aves","Anseriformes","Anatidae","Clangula","hyemalis","","(Linnaeus, 1758)","Long-tailed duck","South coast of Scania","Sweden","Sweden","Europe",NA,NA,55.388889,13.594722,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Annual total number of individuals","Annual boats and aerial survey counts conducted as part of the International Midwinter Waterbirds Census (Wetlands International)."
12656,"Clangula_hyemalis",0,0,"Nilsson, L. (2012). ""Distribution and numbers of wintering sea ducks in Swedish offshore waters."" Ornis Svecica 22: 39-59.","Aves","Anseriformes","Anatidae","Clangula","hyemalis","","(Linnaeus, 1758)","Long-tailed duck","Blekinge archipelago, southeast Sweden","Sweden","Sweden","Europe",NA,NA,56.10881,15.60997,1,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Sea and Baltic Sea","Unknown",0,"Annual total number of individuals","Annual boats and aerial survey counts conducted as part of the International Midwinter Waterbirds Census (Wetlands International)."
